gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1919789473	7e380070-f762-11e1-a439-00145eb45e9a	62304ef0-62a7-4bbe-ba96-208af5a79ffb	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus					PRESENT	2	19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1991.0178-9				CC0_1_0		Mr  W George			2022-10-12T14:23:57.412Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919770677	7e380070-f762-11e1-a439-00145eb45e9a	e33d6ec1-5258-42eb-a077-7840b425696a	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus					PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1983.0309				CC0_1_0					2022-10-12T14:23:56.592Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919770660	7e380070-f762-11e1-a439-00145eb45e9a	4d395a76-0ca9-4e62-b849-27d8410c3e16	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus					PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1983.0309				CC0_1_0					2022-10-12T14:24:32.877Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919770156	7e380070-f762-11e1-a439-00145eb45e9a	7585e17b-bb47-4cf7-94f5-4d11ef427a4f	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus					PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1982.0876				CC0_1_0					2022-10-12T14:24:29.720Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919757727	7e380070-f762-11e1-a439-00145eb45e9a	88ff5e83-21fd-4493-a3d5-0fa5d743cffd	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Uganda | Midigo		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862									1948-03-17T00:00:00	17	3	1948	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1976.193		D M. Hills		CC0_1_0		J S. Perry			2022-10-12T14:23:56.579Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919753345	7e380070-f762-11e1-a439-00145eb45e9a	24e06eba-5674-465b-b6ec-ae94f824bb73	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Kenya | Kenya Mount | Hombe		PRESENT	3	19456090-b49a-11d8-abeb-b8a03c50a862									1938-06-12T00:00:00	12	6	1938	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1973.1773		Sir John Ellerman		CC0_1_0		Raymond Hook			2022-10-12T14:23:57.121Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919753334	7e380070-f762-11e1-a439-00145eb45e9a	41f7eaa8-cd20-4867-82db-28e15f871f26	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Kenya | Kenya Mount | Hombe		PRESENT	3	19456090-b49a-11d8-abeb-b8a03c50a862									1938-06-10T00:00:00	10	6	1938	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1973.1773		Sir John Ellerman		CC0_1_0		Raymond Hook			2022-10-12T14:23:57.838Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919753307	7e380070-f762-11e1-a439-00145eb45e9a	e6bcf2bc-bfbf-4d5e-8512-fddce9260377	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Kenya | Kenya Mount | Hombe		PRESENT	3	19456090-b49a-11d8-abeb-b8a03c50a862									1938-06-01T00:00:00	1	6	1938	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1973.1773		Sir John Ellerman		CC0_1_0		Raymond Hook			2022-10-12T14:23:57.614Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919746940	7e380070-f762-11e1-a439-00145eb45e9a	a0135b90-54dd-4d13-9ada-777e00d23e50	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		ET	Wollega Prov.; Ethiopia | Wollega Prov. | Bako		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862									1970-04-18T00:00:00	18	4	1970	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1971.R.1		G B. Corbet		CC0_1_0					2022-10-12T14:23:56.542Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919706993	7e380070-f762-11e1-a439-00145eb45e9a	41800c68-3ee5-4b89-82f8-dbebbd4b6e24	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus Thomas, 1894	Thomas, 1894	CF			PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1982.876				CC0_1_0		C A. Spinage			2022-10-12T14:24:26.350Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919706461	7e380070-f762-11e1-a439-00145eb45e9a	7472bf8a-d538-4919-90c0-a48d3fc06d75	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus Thomas, 1894	Thomas, 1894	SD			PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862									1983-01-01T00:00:00			1983	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1983.309				CC0_1_0					2022-10-12T14:24:30.945Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919692095	7e380070-f762-11e1-a439-00145eb45e9a	6048bed1-ade5-4c80-aa92-82e42ad25681	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus Thomas, 1894	Thomas, 1894		ATM River		PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1991.178				CC0_1_0		Wilma George			2022-10-12T14:24:25.403Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919692052	7e380070-f762-11e1-a439-00145eb45e9a	dbad2ba5-b16f-4ac5-aae0-4a52f803c908	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus Thomas, 1894	Thomas, 1894				PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1991.179				CC0_1_0		Wilma George			2022-10-12T14:23:54.017Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1891872999	962f59bc-f762-11e1-a439-00145eb45e9a	DSS004390000B4CA	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus	(Thomas, 1894)		Afrique du Sud		PRESENT		75642970-f855-11dd-8235-b8a03c50a862	0.0	0.0							1899-12-30T00:00:00	30	12	1899	2437635	2437635	PRESERVED_SPECIMEN		COL-MNHNL	MNHNL26348		unknown		CC0_1_0					2022-10-10T12:17:45.587Z	StillImage	ZERO_COORDINATE;COLLECTION_MATCH_NONE
1852464718	35720b3e-aded-4b83-b4f1-967f1d457d6a	67f8e7e9-537e-11e6-9649-a4a3446a4726	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Machakos District, Kamuuani	Eastern	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862									1978-12-16T00:00:00	16	12	1978	2437635	2437635	PRESERVED_SPECIMEN	CUMV	Mamm	13802	JMKI 1483			CC0_1_0		Julius M. K. Ithia		Native	2022-09-08T13:12:32.687Z		
1805744392	41fc5c40-5e81-496f-9733-6b5681b3b7a5	f723dcf4-b8ee-4249-8758-41b75fbcfbfc	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		TZ	Mdandu Forest Reserve	Iringa Region	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862									2009-02-10T00:00:00	10	2	2009	2437635	2437635	PRESERVED_SPECIMEN	FMNH	Mammals	211413	SHCP-2384			CC0_1_0	The Field Museum of Natural History	Southern Highlands Conservation Programme			2022-09-08T21:55:34.970Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1804995014	62d82928-dc6f-40dc-85b3-f2be47e7b49a	BE.6647_56490782	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus Thomas, 1894	Thomas, 1894				PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862													2437635	2437635	OCCURRENCE	Naturalis	Mammalia	BE.6647				CC0_1_0					2022-09-08T23:00:45.227Z		BASIS_OF_RECORD_INVALID
1322940531	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3fde0448c-e7b6-4608-b2ac-903c88b6da54	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		RW	Uinka Banda, Syangugu		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-06-12T00:00:00	12	6	1962	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 340927	E684			CC0_1_0		R. Elbel			2022-10-04T20:13:42.164Z	StillImage	
1322819370	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f881f179-2e6b-4aac-9d73-f35d25d7ef96	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		ZZ			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1953-11-21T00:00:00	21	11	1953	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 300796	NZP 14268			CC0_1_0		Collector Unknown			2022-10-04T20:12:57.688Z	StillImage	CONTINENT_INVALID
1322540374	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ec20716c-f749-4cae-8b40-27d32c491cf0	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Subukia		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1948-07-01T00:00:00	1	7	1948	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 318093	No Number			CC0_1_0		H. Hoogstraal & R. Alison			2022-10-04T20:13:04.685Z	StillImage	
1321461425	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3bc54d3c0-9cf4-4b6d-9524-dbc3b0f96e3c	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Subukia		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 318091	No Number			CC0_1_0		Collector Unknown			2022-10-04T20:12:55.924Z	StillImage	
1321454025	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3bc028cc4-89bb-4f52-ab8b-b3c957b291b7	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Ndi		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1911-11-01T00:00:00	1	11	1911	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 184178	4582			CC0_1_0		E. Heller			2022-10-04T20:12:54.749Z	StillImage	
1320766281	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/39da506b6-7d80-410e-827a-0e901cc49bd1	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Maji-Ya-Chumvi		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1911-12-10T00:00:00	10	12	1911	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 184179	4849			CC0_1_0		E. Heller			2022-10-04T20:13:26.867Z	StillImage	
1320608542	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/396ae6af4-42a0-4c9a-93e5-10c145df2aff	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Maji-Ya-Chumvi		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1911-12-12T00:00:00	12	12	1911	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 184763	6442			CC0_1_0		E. Heller			2022-10-04T20:12:54.241Z	StillImage	
1320555008	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/394500647-bd64-4ec1-96ea-553055255469	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Subukia		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1948-07-03T00:00:00	3	7	1948	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 318094	4285			CC0_1_0		H. Hoogstraal & R. Alison			2022-10-04T20:13:26.745Z	StillImage	
1320051964	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37e094f45-11be-4799-9ff2-47b49d6444f8	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Kaimosi		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1913-12-10T00:00:00	10	12	1913	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 197965	806			CC0_1_0		H. Turner			2022-10-04T20:13:26.566Z	StillImage	
1319952369	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/379a7550c-3631-42e5-b569-b4ea8e2d13c3	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Maji-Ya-Chumvi		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1911-12-12T00:00:00	12	12	1911	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 184180	4858			CC0_1_0		E. Heller			2022-10-04T20:12:49.852Z	StillImage	
1319745515	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3707cf22f-65ae-4fb6-b1c4-866d325c7fa2	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Taita Hills, Ndi, Mount Mbololo	Coast Province	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1911-11-03T00:00:00	3	11	1911	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 181807	4566			CC0_1_0		E. Heller	TYPE		2022-10-04T20:12:47.290Z	StillImage	
1319688632	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36df63def-4f16-487f-b159-22a5d0adea02	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Maji-Ya-Chumvi		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1911-12-12T00:00:00	12	12	1911	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 184761	6440			CC0_1_0		E. Heller			2022-10-04T20:12:46.423Z	StillImage	
1318530931	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/33ac01ddc-9cea-4a11-a807-383908e9c889	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		RW	Uinka Banda, Syangugu		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-06-07T00:00:00	7	6	1962	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 340926	E647			CC0_1_0		R. Elbel			2022-10-04T20:12:40.785Z	StillImage	
1317913532	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/31f710beb-890b-4e45-b7e5-e8fb870da9c2	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Maji-Ya-Chumvi		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1911-12-12T00:00:00	12	12	1911	2437635	2437635	PRESERVED_SPECIMEN	USNM	MAMM	USNM 184762	6441			CC0_1_0		E. Heller			2022-10-04T20:13:20.989Z	StillImage	
1211829130	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:65093	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		ZW	Mushandike National Park, East Gate		PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-20.116667	30.666667							1971-10-06T00:00:00	6	10	1971	2437635	2437635	PRESERVED_SPECIMEN	ROM	Mammals	65093	W1030			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Unknown			2022-09-09T09:07:34.126Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211829077	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:65092	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		ZW	Mushandike National Park, East Gate		PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-20.116667	30.666667							1971-09-18T00:00:00	18	9	1971	2437635	2437635	PRESERVED_SPECIMEN	ROM	Mammals	65092	W1026			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Unknown			2022-09-09T09:07:34.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211829057	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:65095	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		ZW	Mushandike National Park		PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-20.116667	30.666667							1971-09-26T00:00:00	26	9	1971	2437635	2437635	PRESERVED_SPECIMEN	ROM	Mammals	65095	W1027			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Unknown			2022-09-09T09:07:34.270Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211829023	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:65094	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		ZW	Mushandike National Park		PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-20.116667	30.666667							1971-09-27T00:00:00	27	9	1971	2437635	2437635	PRESERVED_SPECIMEN	ROM	Mammals	65094	W1028			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Unknown			2022-09-09T09:07:34.269Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1122713179	832a5f06-f762-11e1-a439-00145eb45e9a	118C7ECD-F680-4973-92F4-D0E6A071C716	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus			Walters World Of Pets, Lubbock Tx		PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862									2004-01-01T00:00:00			2004	2437635	2437635	PRESERVED_SPECIMEN	UF	Mammals	31980				CC_BY_NC_4_0					2022-10-01T04:02:23.808Z		CONTINENT_INVALID;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1098629201	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101737	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Murchison Falls NP		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	2.2502	31.8351							1996-11-21T00:00:00	21	11	1996	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101737				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:26.584Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1098629194	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101739	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Murchison Falls NP		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	2.2632	32.2351							1995-11-17T00:00:00	17	11	1995	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101739				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:27.723Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1098629182	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101722	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Semliki Forest NP		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	0.8054	30.0214							1992-06-30T00:00:00	30	6	1992	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101722				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:38.420Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1098629181	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101735	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Mt Kei FR		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	3.5771	31.1012							1992-01-23T00:00:00	23	1	1992	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101735				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:27.008Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1098629179	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101728	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Zoka Forest Reserve		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	3.1181	31.6772							1992-02-22T00:00:00	22	2	1992	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101728				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:39.068Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
